SIZE FRAME
175.41
174.76
171.05
175.77
175.70
178.42
173.58
172.80
172.41
169.85
175.42
170.65
176.34
171.43
174.05
173.55
178.71
173.01
175.74
177.13
172.88
175.13
173.94
180.32
175.33
180.84
176.34
176.04
174.61
177.87
174.47
181.25
175.53
175.23
178.24
174.28
174.74
171.72
181.42
176.22
172.95
171.82
175.92
181.65
176.42
170.94
174.71
176.80
176.08
176.99
177.54
179.64
179.07
178.42
170.76
180.76
175.54
173.33
174.70
171.55
172.00
174.24
176.32
176.55
171.76
170.45
171.43
172.12
179.82
172.95
175.75
177.98
173.21
178.74
175.41
180.76
173.95
174.28
175.75
170.60
174.86
172.09
179.60
176.36
175.98
174.23
173.89
170.84
176.61
177.87
172.00
176.18
180.84
173.53
178.93
172.69
172.23
172.09
178.28
178.63
178.78
174.49
182.04
174.78
171.28
175.30
176.55
171.86
179.48
171.90
173.38
176.30
171.49
175.63
176.66
169.86
177.38
173.19
176.22
173.68
172.22
178.91
175.42
171.90
171.72
171.99
180.84
179.19
171.47
170.22
173.15
170.97
181.65
170.55
175.03
175.19
173.16
176.22
174.70
180.96
171.89
180.32
175.87
176.71
175.03
177.07
171.72
170.52
176.53
175.92
175.52
178.06
174.54
172.52
173.12
176.25
174.64
176.20
172.06
174.13
175.95
178.42
178.87
172.61
174.11
173.37
173.67
175.62
172.23
174.16
176.34
176.45
173.69
172.79
171.74
173.21
171.72
174.10
172.67
171.28
171.02
178.90
178.41
179.87
173.79
174.28
172.95
176.32
174.95
170.85
172.69
171.50
175.78
176.05
176.08
174.04
174.91
178.33
173.21
171.98
181.93
171.42
171.72
180.93
173.89
171.97
175.39
172.95
172.69
171.76
176.05
172.44
178.74
170.84
173.85
172.94
172.95
174.44
176.64
172.18
174.91
177.98
174.76
175.37
175.85
176.34
180.32
180.32
175.17
178.53
171.12
174.44
174.23
181.25
171.23
176.39
174.05
172.64
175.51
172.03
175.37
170.27
170.76
175.39
170.29
173.34
181.29
171.76
176.15
172.29
173.78
174.90
178.28
174.90
174.73
172.62
172.26
175.51
172.23
175.86
172.70
175.70
175.18
173.62
177.37
175.03
175.53
171.07
175.61
175.14
173.36
173.21
174.13
172.66
172.79
174.36
173.11
176.33
170.52
174.22
170.19
177.30
172.27
174.91
178.74
174.97
174.71
170.85
172.12
177.38
177.98
171.82
175.05
174.70
179.40
175.07
179.50
171.76
179.05
170.65
178.78
170.40
172.38
179.55
173.89
174.23
178.84
175.05
178.69
178.95
169.71
173.89
175.17
173.68
171.71
174.87
172.09
178.18
176.43
174.91
171.50
173.59
176.99
171.76
173.55
177.98
179.40
172.49
170.27
171.05
175.30
173.12
178.95
173.21
172.94
170.99
170.23
173.21
179.41
174.67
174.01
178.24
180.96
170.55
172.69
173.49
175.75
172.94
178.33
175.68
174.15
172.58
173.62
175.93
175.00
174.24
173.62
178.28
171.37
174.87
170.20
171.47
174.78
169.67
176.66
173.21
176.45
175.26
171.15
181.09
170.42
176.20
178.95
171.14
171.76
176.59
174.91
171.12
173.12
173.70
179.00
175.87
174.91
176.55
171.42
175.18
179.07
176.34
175.00
171.64
172.27
176.09
172.94
175.41
172.18
176.19
179.37
169.80
173.62
176.22
170.20
176.55
173.73
170.40
170.60
175.33
174.94
176.18
173.05
175.12
180.40
174.10
174.24
180.84
171.76
178.63
178.58
176.61
171.50
176.45
179.20
175.19
177.82
179.85
169.94
173.64
180.07
179.35
178.18
173.93
178.69
181.21
181.42
175.85
178.53
175.53
171.22
173.89
176.93
179.85
174.55
180.84
172.96
171.96
181.93
175.52
174.29
175.52
175.44
173.94
173.12
172.18
176.04
174.33
176.59
171.89
178.95
175.97
179.68
175.19
172.94
177.02
178.98
175.08
176.33
179.27
177.82
176.92
172.16
175.90
176.33
179.48
173.97
179.45
173.58
175.55
177.54
173.15
173.43
181.72
179.81
172.23
171.14
176.26
172.00
175.05
172.84
172.56
170.85
173.49
170.87
171.50
170.19
171.28
172.70
171.36
175.05
172.55
171.67
171.34
176.22
175.86
172.73
172.55
174.11
173.27
172.35
176.96
178.86
180.40
172.96
173.27
180.96
174.91
174.70
175.29
171.88
171.50
170.57
175.85
175.77
175.05
176.49
179.61
173.15
176.15
171.50
175.19
180.95
172.80
175.53
176.32
174.55
170.42
176.07
175.19
175.18
172.84
170.26
180.93
174.06
173.85
176.04
169.86
173.27
172.96
176.39
174.10
172.70
176.59
172.35
181.72
171.90
178.81
175.77
175.86
171.90
175.18
170.87
175.76
171.23
176.36
181.29
176.42
175.82
171.47
171.72
174.16
170.26
172.64
170.69
175.86
177.87
170.58
171.46
169.94
175.58
179.40
175.77
172.01
173.64
174.89
172.34
174.95
173.96
174.46
175.14
171.50
175.41
178.82
174.11
178.74
180.05
172.88
173.64
175.06
177.46
172.51
177.87
173.91
174.95
172.94
170.45
170.62
170.46
175.53
171.66
173.01
180.79
172.88
173.89
176.04
174.51
170.78
174.16
180.75
171.64
172.16
175.87
171.30
171.21
174.36
175.97
172.66
173.50
175.52
171.63
174.23
178.63
175.74
174.54
171.96
180.75
171.08
176.64
174.44
179.16
173.77
170.20
176.66
171.50
173.29
173.91
175.31
181.29
175.18
174.33
171.50
178.98
174.10
172.01
178.14
174.14
178.87
171.14
176.96
177.30
178.74
171.21
172.80
175.31
172.09
179.87
171.50
171.99
173.27
172.43
172.94
180.96
175.17
173.01
170.44
177.20
173.67
179.81
172.69
171.23
173.15
178.33
173.21
181.72
170.42
177.84
180.18
173.53
172.80
175.41
172.94
172.26
179.07
178.69
172.29
174.10
178.93
176.47
174.60
173.94
174.55
176.97
171.09
172.34
173.12
175.03
180.84
179.40
174.80
170.18
170.76
170.41
176.28
176.33
176.20
172.80
179.45
172.27
175.90
171.30
174.64
175.74
176.66
171.21
174.16
174.36
179.20
173.12
175.18
171.22
172.42
181.42
178.13
176.71
173.31
176.31
171.82
175.85
172.03
170.70
174.92
179.00
180.75
173.02
174.27
174.22
170.76
170.02
173.91
171.49
173.30
177.54
176.92
171.96
179.68
173.52
171.64
175.17
175.92
172.84
171.64
179.61
174.10
171.23
171.52
175.36
171.33
171.22
174.67
173.33
175.18
178.51
176.66
173.38
179.77
172.01
173.12
171.98
173.73
174.76
174.89
170.47
173.46
175.26
172.23
171.05
173.48
173.19
180.96
173.93
179.87
170.46
179.00
175.42
171.02
173.21
171.63
170.70
175.31
178.68
179.86
173.36
175.23
175.14
178.53
172.80
181.26
176.88
173.65
174.91
178.06
172.21
173.02
171.71
176.47
170.78
173.44
173.01
175.42
177.02
174.36
171.86
179.82
172.12
171.43
171.92
172.69
173.91
175.85
181.65
179.19
171.22
174.95
179.40
181.25
175.05
170.99
175.67
175.06
173.17
172.67
177.07
173.64
179.56
181.26
174.71
174.13
174.89
176.82
172.80
171.42
180.93
175.82
175.52
173.93
179.82
179.82
179.64
172.55
171.99
177.13
175.90
180.25
173.27
174.23
171.28
181.09
173.75
179.82
172.58
178.41
174.24
174.36
174.64
173.62
172.18
175.06
175.31
171.92
176.55
173.15
178.91
173.50
177.47
172.80
176.66
171.42
175.33
179.62
173.90
171.66
172.58
180.75
170.35
171.08
173.27
176.19
171.22
174.95
179.68
179.85
174.36
172.29
170.56
176.90
170.97
176.18
172.07
176.22
173.96
170.40
179.10
177.46
175.61
171.55
170.92
170.92
170.90
176.53
174.78
170.69
170.42
174.04
175.53
176.31
174.78
173.67
176.05
176.88
175.52
176.48
170.11
175.45
170.70
177.30
174.55
179.48
172.88
170.33
179.19
171.67
173.96
170.99
169.80
173.38
176.53
177.24
174.06
173.77
173.90
176.66
174.70
173.21
176.82
174.44
177.07
179.00
174.89
178.87
175.75
171.42
170.41
176.47
172.00
172.64
180.93
176.22
177.09
181.65
175.92
173.50
171.63
175.82
179.00
176.08
174.41
174.36
174.91
174.25
171.22
178.13
173.96
172.00
179.80
172.57
175.31
175.86
171.45
172.09
171.73
172.49
173.43
174.76
175.41
174.78
170.29
170.57
174.36
174.27
179.86
176.34
175.82
175.54
170.69
181.42
173.73
177.38
174.87
172.16
170.20
181.65
175.92
170.49
171.71
170.85
171.53
179.16
175.17
171.50
176.80
177.09
171.02
171.22
174.28
174.61
172.09
179.50
174.42
170.65
171.13
175.19
171.71
170.52
179.68
174.42
175.67
173.46
170.44
172.96
175.13
176.25
176.42
175.17
172.56
173.36
170.27
175.93
176.34
172.66
171.09
174.15
174.42
174.76
176.32
175.95
174.12
171.33
170.92
174.91
178.63
176.20
177.38
171.02
179.41
178.14
179.64
176.66
173.49
172.16
172.56
181.26
175.75
169.80
172.78
180.79
171.67
178.91
171.92
178.89
174.74
175.05
173.12
173.89
176.19
175.96
171.49
171.08
178.13
170.55
174.36
171.82
174.82
174.80
170.65
176.97
174.27
170.19
171.36
173.75
175.93
179.93
170.29
175.17
171.09
180.84
180.93
175.33
170.46
179.90
174.36
177.30
171.16
171.34
175.36
172.06
172.95
177.37
175.51
179.82
178.92
172.26
174.89
175.85
172.23
174.05
170.60
176.22
174.05
173.55
173.55
177.20
174.24
175.98
174.91
173.01
178.95
179.80
171.21
174.64
171.08
179.48
175.95
170.97
173.43
179.86
176.59
174.28
171.74
170.29
171.07
175.42
171.42
170.46
174.10
171.96
177.24
178.63
172.84
177.09
181.29
178.98
174.13
175.68
171.07
176.47
172.88
179.64
173.05
174.01
174.29
175.13
170.41
173.40
172.44
176.22
172.32
172.80
179.61
176.99
173.12
176.92
179.93
178.58
177.47
178.78
171.88
178.69
177.20
174.10
174.42
176.66
175.17
176.99
173.59
174.83
179.45
179.05
174.83
171.76
170.87
174.22
175.30
173.94
178.87
174.67
173.58
179.41
176.46
172.96
175.05
174.71
179.47
179.54
170.85
170.23
181.06
177.00
173.59
171.74
175.61
181.09
170.64
176.48
175.63
175.17
178.92
174.60
178.28
172.73
177.82
172.12
176.66
172.06
174.82
174.95
174.73
177.93
172.95
176.36
171.49
176.22
174.91
177.02
178.26
181.65
174.74
175.31
174.92
174.64
174.27
181.25
171.86
170.35
173.12
175.13
175.96
179.93
179.47
174.82
178.87
181.04
176.20
171.53
175.05
175.86
172.80
172.28
174.44
172.73
170.18
175.62
171.64
177.47
172.56
174.94
174.42
174.55
179.45
176.20
174.67
174.68
174.15
177.02
172.35
172.55
174.60
175.30
174.24
174.67
172.32
178.87
181.29
176.22
178.87
174.46
181.25
175.41
172.43
174.89
178.91
171.98
173.91
175.86
176.13
174.61
175.70
180.76
182.04
174.74
172.42
169.86
171.25
175.95
178.13
177.87
175.17
175.76
175.21
170.52
171.07
169.94
173.93
169.71
173.46
170.49
178.06
171.43
174.97
179.54
175.26
170.46
172.22
174.89
174.13
174.23
170.87
178.91
172.94
178.13
174.95
171.45
176.07
171.16
174.10
180.18
170.62
171.14
178.06
176.08
175.23
171.47
172.01
180.79
173.17
172.12
176.15
177.54
174.42
174.41
180.79
179.40
171.52
181.47
179.40
176.04
175.13
181.21
172.12
175.17
169.94
181.47
174.10
173.58
176.18
177.54
173.85
179.82
177.09
173.30
173.42
176.15
175.69
171.42
174.62
171.30
175.82
174.47
175.53
174.68
179.80
172.23
169.80
179.50
172.80
174.59
181.18
171.38
170.11
179.47
173.78
174.11
176.64
171.43
175.92
171.72
177.82
175.75
174.05
170.39
173.36
179.47
175.77
172.32
175.72
174.41
176.26
178.63
171.96
172.23
175.76
173.22
170.42
172.96
173.96
173.73
174.01
176.34
180.22
174.54
175.05
175.90
174.06
180.75
181.26
176.07
175.37
176.66
179.93
173.75
172.94
175.44
176.55
176.22
170.90
171.76
173.42
176.28
174.87
173.17
173.50
172.22
171.49
172.61
172.23
173.91
172.27
181.72
173.52
174.68
172.96
180.32
180.96
172.52
177.72
174.67
179.56
177.30
173.91
172.94
175.70
176.08
170.23
176.34
174.78
170.44
179.41
174.83
171.82
172.23
170.02
174.67
172.61
172.96
181.18
177.07
171.13
175.19
178.53
173.21
170.22
173.58
172.41
171.53
172.35
174.23
171.23
174.04
176.55
175.61
177.84
174.62
174.89
174.05
174.70
175.79
171.88
176.66
172.56
179.64
171.42
177.30
178.71
177.83
172.55
176.19
179.57
171.98
171.36
172.80
180.75
172.96
170.78
170.26
175.42
172.07
174.42
171.07
174.71
173.77
176.88
176.45
173.59
179.05
175.17
171.99
174.16
175.18
170.87
175.54
171.30
176.61
176.66
179.05
176.66
175.12
175.42
174.68
179.85
174.80
175.30
176.33
171.86
172.56
171.21
171.07
180.93
170.41
171.50
176.28
175.29
175.41
170.23
170.22
181.29
180.05
171.50
173.77
174.90
174.92
171.37
181.47
179.95
174.56
173.15
173.97
170.11
172.64
174.94
173.31
174.63
179.57
176.88
175.33
170.57
176.55
173.37
172.80
180.93
174.87
179.93
173.55
175.52
178.41
175.38
170.20
178.51
171.42
177.30
178.14
178.98
179.55
173.12
170.02
179.87
180.96
170.47
173.59
170.40
174.76
177.09
178.98
177.02
177.00
171.45
171.36
179.05
176.39
173.43
176.08
175.17
171.25
181.29
171.28
172.00
172.14
170.58
179.86
173.05
173.27
174.78
170.33
171.47
178.42
179.95
174.44
169.80
175.26
174.41
180.96
172.64
171.34
173.85
178.87
179.40
170.60
171.67
174.27
172.29
175.17
171.12
171.38
170.52
173.77
175.29
170.35
176.32
172.38
173.93
181.72
175.30
170.19
174.49
176.08
174.54
173.15
175.20
171.66
175.98
176.61
175.05
174.64
179.16
171.42
176.68
174.55
177.87
173.37
172.41
173.12
177.46
170.94
170.49
176.34
181.72
171.88
176.34
178.33
174.95
173.15
181.26
177.07
172.09
175.82
176.01
176.01
175.08
172.18
174.27
175.12
174.54
173.05
173.59
177.72
174.42
170.84
176.64
175.03
173.29
172.80
172.01
175.33
171.50
179.00
176.18
173.89
175.17
171.14
176.42
174.71
176.89
172.14
169.55
172.69
172.18
175.29
172.09
175.07
174.11
178.81
172.64
170.33
173.48
171.47
176.45
173.82
173.89
180.25
172.44
172.94
177.87
174.36
172.58
180.95
179.81
174.89
175.86
169.80
175.97
172.96
174.71
175.78
176.33
174.36
170.84
171.23
174.46
171.50
175.51
173.75
179.64
176.22
170.11
173.19
174.42
175.75
171.97
175.21
179.80
175.29
171.22
170.47
171.13
175.70
177.00
179.61
170.20
178.68
176.22
170.76
172.66
174.80
180.84
173.11
170.35
171.72
174.54
176.20
181.47
169.55
171.47
171.21
172.18
173.65
179.60
178.69
176.93
170.58
178.89
175.05
174.19
172.55
179.56
177.00
172.52
171.86
173.78
175.05
170.27
171.14
173.15
173.29
173.85
171.28
175.92
173.40
180.75
175.00
174.89
181.65
179.45
172.00
171.72
180.18
177.37
170.33
179.47
172.96
176.25
176.34
175.52
178.95
172.41
180.32
173.77
176.66
178.28
175.20
171.09
176.68
174.61
174.61
173.12
175.34
170.46
174.71
174.97
174.89
173.58
172.84
174.19
178.71
174.24
174.16
179.92
178.51
178.93
176.45
174.63
171.76
178.74
171.45
174.13
179.64
179.57
170.47
181.29
174.73
177.00
175.55
176.42
173.96
174.12
172.69
179.45
178.33
174.47
172.88
173.15
172.61
171.28
173.48
170.76
170.35
181.25
172.80
169.97
174.89
173.94
171.64
174.06
174.10
174.15
172.84
177.00
176.35
176.49
173.93
172.94
174.16
174.16
171.89
175.44
170.44
173.36
173.46
174.89
174.78
171.67
174.48
173.96
175.76
170.55
173.75
172.27
174.56
174.89
170.02
175.20
171.99
171.36
170.87
172.07
173.65
178.63
171.08
171.14
178.74
173.02
173.65
179.07
171.23
180.05
177.38
175.42
173.22
176.29
173.36
179.60
180.95
177.39
178.68
174.56
175.38
171.64
175.03
174.24
174.70
173.77
173.21
172.67
179.62
170.18
173.15
170.20
172.23
175.08
176.49
173.89
170.11
174.78
179.56
170.94
173.37
173.97
175.85
170.55
172.09
171.42
171.05
179.16
171.36
176.33
176.64
173.12
172.16
175.65
174.73
174.80
170.51
176.08
174.12
175.92
170.22
178.95
175.21
174.36
178.71
179.10
170.65
169.85
175.42
173.94
174.91
176.48
180.79
172.88
172.41
176.32
176.89
176.19
170.47
174.74
176.32
175.86
178.28
174.10
177.87
176.36
171.67
177.72
